from,to,cost
195,10,20448.56
195,11,21124.73
195,12,20888.75
195,13,24642.3
195,14,20444.79
195,15,21217.38
195,16,28811.13
195,17,27957.31
195,18,18456.11
195,19,30911.14
195,20,22369.64
195,21,26055.48
195,22,17928.26
195,23,25266.28
195,24,18179.21
195,25,18219.41
195,26,17744.23
195,27,30616.21
195,28,25892.66
195,29,22355.31
195,30,21607.29
195,31,20815.51
195,32,21669.78
195,33,18813.11
195,34,20244.44
195,35,23141.52
195,36,23957.94
195,37,19309.78
195,38,31468.9
195,39,19309.78
195,40,30618.27
195,41,18219.41
195,42,19128.09
195,43,30911.14
195,44,29105.5
195,45,28811.13
195,46,21669.78
195,47,18154.4
195,48,18103.09
195,49,18263.67
195,50,25275.17
195,51,7701.989999999999
195,52,8050.72
195,53,7443.95
195,54,14311.32
195,55,9192.9
195,56,7380.18
195,57,12898.89
195,58,11257.86
195,59,8047.06
195,60,8050.72
195,61,8444.569999999998
195,62,7511.81
195,63,17892.12
195,64,8122.529999999999
195,65,11237.65
195,66,14467.36
195,67,17177.86
195,68,10891.35
195,69,16742.18
195,70,7380.18
195,71,9028.17
195,72,7905.96
195,73,9266.95
195,74,17479.71
195,75,20004.58
195,76,20400.67
195,77,10122.19
195,78,20823.63
195,79,21298.72
195,80,19571.42
195,81,12276.14
195,82,21211.87
195,83,14345.03
195,84,7727.77
195,85,9564.080000000002
195,86,2132.81
195,87,12649.16
195,88,21310.91
195,89,2675.48
195,90,15628.38
195,91,19574.83
195,92,5045.66
195,93,20061.04
195,94,3461.68
195,95,11288.09
195,96,9018.54
195,97,20004.58
195,98,22024.91
195,99,12276.14
195,100,13382.35
195,101,19571.42
195,102,15621.77
195,103,22612.3
195,104,15947.82
195,105,22602.2
195,106,20823.63
195,107,13689.01
195,108,19790.03
195,109,20028.56
195,110,22096.43
195,111,23613.04
195,112,19587.46
195,113,23550.95
195,114,19687.39
195,115,19096.7
195,116,19800.22
195,117,20386.75
195,118,19677.64
195,119,20761.23
195,120,19521.9
195,121,20396.22
195,122,20455.77
195,123,19652.96
195,124,19726.46
195,125,20535.33
195,126,19735.42
195,127,22317.47
195,128,27827.42
195,129,20730.24
195,130,24173.97
195,131,31903.29
195,132,21846.94
195,133,23731.26
195,134,27426.37
195,135,33381.64
195,136,24153.44
195,137,28668.54
195,138,27696.2
195,139,23749.34
195,140,30567.42
195,141,17096.48
195,142,12108.27
195,143,15774.17
195,144,23558.39
195,145,11840.81
195,146,12038.97
195,147,21478.39
195,148,13863.37
195,149,7091.55
195,150,16551.9
195,151,10361.51
195,152,10884.53
195,153,2510.05
195,154,10361.51
195,155,273.49
195,156,15052.7
195,157,15063.92
195,158,3865.52
195,159,19403.14
195,160,17489.69
195,161,23145.85
195,162,4622.04
195,163,1631.8
195,164,783.97
195,165,15504.53
195,166,8155.279999999999
195,167,11552.17
195,168,10691.25
195,169,7841.6
195,170,4287.24
195,171,2490.31
195,172,7928.89
195,173,12949.95
195,174,5677.66
195,175,1752.5
195,176,16714.65
195,177,5910.91
195,178,7317.06
195,179,13890.13
195,180,20582.75
195,181,15063.92
195,182,11996.06
195,183,13879.51
195,184,14935.79
195,185,12726.48
195,186,3388.78
195,187,5678.88
195,188,11583.17
195,189,12729.22
195,190,19869.29
195,191,21591.68
195,192,16714.65
195,193,12729.15
195,194,11279.91
195,195,0.0
195,196,14838.13
195,197,1708.42
195,198,20583.59
195,199,20550.24
195,200,5226.55
195,201,13237.88
195,202,16205.17
195,203,8186.51
195,204,4882.63
195,205,8186.51
195,206,924.83
195,207,4281.13
195,208,1527.7
195,209,19381.33
195,210,15813.61
195,211,23696.69
195,212,9307.37
195,213,20582.75
195,214,13579.28
195,215,7405.27
195,216,17784.65
195,217,10435.4
195,218,3384.04
195,219,11453.19
195,220,13213.93
195,221,14576.14
195,222,11231.98
195,223,2011.23
195,224,12336.97
195,225,2503.38
195,226,5697.76
195,227,12336.97
196,0,26967.73
196,1,24301.23
196,2,20995.28
196,3,18504.42
196,4,21838.73
196,5,13201.12
196,6,13792.6
196,7,24926.99
196,8,23132.41
196,9,15433.75
196,10,17130.39
196,11,23984.48
196,12,20683.69
196,13,13180.43
196,14,17196.72
196,15,23372.62
196,16,24783.4
196,17,23838.46
196,18,11951.78
196,19,26485.32
196,20,17609.49
196,21,21907.55
196,22,10349.18
196,23,20928.54
196,24,11205.02
196,25,11328.06
196,26,9517.24
196,27,26249.31
196,28,21696.25
196,29,17612.27
196,30,16737.34
196,31,15768.7
196,32,16788.47
196,33,12840.72
196,34,15056.59
196,35,18580.58
196,36,19566.33
196,37,13793.8
196,38,26938.14
196,39,13793.8
196,40,26261.39
196,41,11328.06
196,42,5666.29
196,43,26485.32
196,44,25018.56
196,45,24783.4
196,46,16788.47
196,47,11183.55
196,48,11001.59
196,49,6221.1
196,50,20923.94
196,51,18687.6
196,52,17739.18
196,53,20527.67
196,54,11813.74
196,55,23008.5
196,56,20217.29
196,57,11941.76
196,58,14146.74
196,59,17749.75
196,60,17739.18
196,61,16858.02
196,62,20661.85
196,63,12230.78
196,64,17467.63
196,65,14294.580000000002
196,66,11850.18
196,67,12077.19
196,68,15146.38
196,69,11985.34
196,70,20217.29
196,71,22703.81
196,72,18228.66
196,73,23252.07
196,74,8462.239999999998
196,75,9735.52
196,76,9955.330000000002
196,77,8706.6
196,78,10200.35
196,79,10248.5
196,80,9466.830000000002
196,81,7957.62
196,82,10271.1
196,83,7896.77
196,84,9755.5
196,85,8704.28
196,86,14163.62
196,87,7906.79
196,88,10271.89
196,89,13614.22
196,90,7925.42
196,91,9489.06
196,92,11673.0
196,93,9750.73
196,94,12877.23
196,95,8332.8
196,96,8898.15
196,97,9735.52
196,98,10330.11
196,99,7957.62
196,100,7920.609999999999
196,101,9466.830000000002
196,102,7902.189999999999
196,103,10554.75
196,104,7973.91
196,105,10535.88
196,106,10200.35
196,107,7875.87
196,108,28599.94
196,109,28165.27
196,110,35654.25
196,111,37884.91
196,112,30370.2
196,113,37789.82
196,114,29715.89
196,115,25731.75
196,116,31418.62
196,117,32522.56
196,118,29803.07
196,119,33805.07
196,120,27031.19
196,121,33206.63
196,122,33173.42
196,123,25761.01
196,124,29024.29
196,125,32761.31
196,126,28688.94
196,127,25405.26
196,128,26052.77
196,129,25483.18
196,130,25546.45
196,131,27430.85
196,132,25385.63
196,133,25644.98
196,134,25893.18
196,135,27741.85
196,136,25528.55
196,137,26517.58
196,138,26001.21
196,139,25666.78
196,140,27221.8
196,141,17910.18
196,142,11698.77
196,143,16226.29
196,144,26036.7
196,145,11487.94
196,146,11643.14
196,147,23842.33
196,148,14259.84
196,149,21825.17
196,150,1724.75
196,151,4476.82
196,152,3957.16
196,153,12357.54
196,154,4476.82
196,155,15083.87
196,156,28686.69
196,157,226.42
196,158,18694.45
196,159,33023.78
196,160,2662.71
196,161,36762.61
196,162,19427.23
196,163,16451.98
196,164,14129.57
196,165,676.9
196,166,6709.67
196,167,25238.18
196,168,4147.05
196,169,7035.85
196,170,10571.77
196,171,17304.26
196,172,6948.11
196,173,26382.69
196,174,20465.45
196,175,16568.55
196,176,30362.54
196,177,20695.07
196,178,7592.59
196,179,27361.44
196,180,34202.68
196,181,226.42
196,182,2845.47
196,183,27357.74
196,184,98.17
196,185,26177.15
196,186,18226.91
196,187,20469.31
196,188,25264.04
196,189,2111.32
196,190,33487.74
196,191,35207.61
196,192,30362.54
196,193,26187.36
196,194,3570.87
196,195,14838.13
196,196,0.0
196,197,13259.37
196,198,34198.25
196,199,34170.32
196,200,9715.48
196,201,1602.59
196,202,1369.33
196,203,22697.26
196,204,10022.43
196,205,22697.26
196,206,15741.26
196,207,10579.93
196,208,13455.39
196,209,33007.2
196,210,975.85
196,211,37309.23
196,212,23500.81
196,213,34202.68
196,214,22715.87
196,215,17505.74
196,216,26455.37
196,217,19907.63
196,218,14709.15
196,219,20824.9
196,220,22393.59
196,221,23555.59
196,222,20634.84
196,223,12872.4
196,224,21623.04
196,225,12421.26
196,226,11635.92
196,227,21623.04
197,0,21290.25
197,1,19893.25
197,2,19874.64
197,3,19316.34
197,4,20180.86
197,5,19659.46
197,6,19190.36
197,7,19972.15
197,8,20423.01
197,9,19147.38
197,10,19062.82
197,11,20342.67
197,12,19771.86
197,13,22942.58
197,14,19063.99
197,15,20355.11
197,16,27493.18
197,17,26623.68
197,18,16852.24
197,19,29583.14
197,20,20920.74
197,21,24698.08
197,22,16277.33
197,23,23885.63
197,24,16552.49
197,25,16596.41
197,26,16072.81
197,27,29290.01
197,28,24529.79
197,29,20907.27
197,30,20139.71
197,31,19324.44
197,32,20202.5
197,33,17238.85
197,34,18735.59
197,35,21716.92
197,36,22556.26
197,37,17766.82
197,38,30137.83
197,39,17766.82
197,40,29292.84
197,41,16596.41
197,42,17440.31
197,43,29583.14
197,44,27786.06
197,45,27493.18
197,46,20202.5
197,47,16527.42
197,48,16470.6
197,49,16557.77
197,50,23893.69
197,51,7791.45
197,52,7816.56
197,53,8191.76
197,54,12808.26
197,55,10253.87
197,56,8037.739999999999
197,57,11440.27
197,58,10072.99
197,59,7816.21
197,60,7816.56
197,61,7941.56
197,62,8286.12
197,63,16315.51
197,64,7808.63
197,65,10072.05
197,66,12962.66
197,67,15613.35
197,68,9858.97
197,69,15184.82
197,70,8037.739999999999
197,71,10034.25
197,72,7826.09
197,73,10394.03
197,74,15788.91
197,75,18308.68
197,76,18703.79
197,77,8471.48
197,78,19125.77
197,79,19596.78
197,80,17876.02
197,81,10606.19
197,82,19511.01
197,83,12667.5
197,84,6095.78
197,85,7906.17
197,86,1564.22
197,87,10977.59
197,88,19609.13
197,89,1664.02
197,90,13943.15
197,91,17879.74
197,92,3519.33
197,93,18364.76
197,94,2126.16
197,95,9629.24
197,96,7361.56
197,97,18308.68
197,98,20318.41
197,99,10606.19
197,100,11709.7
197,101,17876.02
197,102,13936.12
197,103,20904.43
197,104,14261.17
197,105,20894.29
197,106,19125.77
197,107,12014.04
197,108,19850.52
197,109,19977.28
197,110,23188.56
197,111,24921.42
197,112,20018.61
197,113,24848.29
197,114,19970.82
197,115,18781.93
197,116,20410.0
197,117,21117.84
197,118,19979.63
197,119,21711.84
197,120,19355.93
197,121,21286.19
197,122,21323.63
197,123,19271.37
197,124,19873.53
197,125,21288.38
197,126,19820.42
197,127,21588.46
197,128,26682.71
197,129,20180.77
197,130,23283.51
197,131,30580.12
197,132,21163.68
197,133,22892.55
197,134,26298.14
197,135,31985.65
197,136,23262.9
197,137,27500.91
197,138,26556.93
197,139,22911.38
197,140,29319.91
197,141,15975.38
197,142,10648.64
197,143,14569.27
197,144,22781.02
197,145,10369.52
197,146,10576.3
197,147,20645.88
197,148,12569.67
197,149,8573.22
197,150,14963.12
197,151,8787.63
197,152,9321.59
197,153,931.59
197,154,8787.63
197,155,1980.98
197,156,16122.17
197,157,13484.14
197,158,5456.26
197,159,20498.88
197,160,15898.44
197,161,24258.56
197,162,6171.98
197,163,3321.25
197,164,927.16
197,165,13930.52
197,166,6635.56
197,167,12601.580000000002
197,168,9121.21
197,169,6336.48
197,170,2850.83
197,171,4174.47
197,172,6422.14
197,173,13935.74
197,174,7206.27
197,175,3443.34
197,176,17801.31
197,177,7435.72
197,178,5844.82
197,179,14898.79
197,180,21684.59
197,181,13484.14
197,182,10428.73
197,183,14890.15
197,184,13357.39
197,185,13714.96
197,186,5020.47
197,187,7210.3
197,188,12631.24
197,189,11148.06
197,190,20966.97
197,191,22697.32
197,192,17801.31
197,193,13720.01
197,194,9723.59
197,195,1708.42
197,196,13259.37
197,197,0.0
197,198,21683.96
197,199,21651.95
197,200,3851.56
197,201,11656.79
197,202,14621.58
197,203,9535.71
197,204,3487.59
197,205,9535.71
197,206,2626.86
197,207,2849.56
197,208,196.18
197,209,20478.43
197,210,14235.06
197,211,24810.5
197,212,10519.19
197,213,21684.59
197,214,13538.06
197,215,7219.29
197,216,17778.24
197,217,10321.15
197,218,2934.17
197,219,11370.74
197,220,13167.68
197,221,14538.56
197,222,11145.28
197,223,438.42
197,224,12276.92
197,225,1475.3
197,226,5279.81
197,227,12276.92
198,0,19890.08
198,1,21804.79
198,2,26585.26
198,3,28767.81
198,4,25962.67
198,5,34556.17
198,6,33361.39
198,7,20913.65
198,8,24546.93
198,9,31770.21
198,10,29914.21
198,11,23118.8
198,12,26823.93
198,13,39680.95
198,14,29844.75
198,15,24072.83
198,16,35237.24
198,17,34797.83
198,18,31771.59
198,19,37085.36
198,20,32225.78
198,21,33667.8
198,22,32307.2
198,23,33406.56
198,24,31992.8
198,25,31950.76
198,26,32662.2
198,27,36816.75
198,28,33623.51
198,29,32201.8
198,30,31934.44
198,31,31698.74
198,32,31977.02
198,33,31522.89
198,34,31544.93
198,35,32443.02
198,36,32719.53
198,37,31381.7
198,38,37590.49
198,39,31381.7
198,40,36806.55
198,41,31950.76
198,42,36904.79
198,43,37085.36
198,44,35494.43
198,45,35237.24
198,46,31977.02
198,47,31978.33
198,48,32049.54
198,49,35371.6
198,50,33425.91
198,51,15677.71
198,52,16888.3
198,53,13704.41
198,54,27289.85
198,55,11430.57
198,56,13990.43
198,57,25904.51
198,58,22631.35
198,59,16874.71
198,60,16888.3
198,61,18061.0
198,62,13578.91
198,63,30863.7
198,64,17229.27
198,65,22473.43
198,66,27411.8
198,67,30135.98
198,68,21370.27
198,69,29707.04
198,70,13990.43
198,71,11657.95
198,72,16269.14
198,73,11318.68
198,74,33042.16
198,75,35398.49
198,76,35787.2
198,77,26442.63
198,78,36203.77
198,79,36851.71
198,80,35002.48
198,81,28328.97
198,82,36708.59
198,83,30092.05
198,84,24650.57
198,85,26167.07
198,86,20390.28
198,87,28643.69
198,88,36852.05
198,89,20819.24
198,90,31330.6
198,91,34991.65
198,92,22526.8
198,93,35464.78
198,94,21436.2
198,95,27393.86
198,96,25782.88
198,97,35398.49
198,98,37872.66
198,99,28328.97
198,100,29226.77
198,101,35002.48
198,102,31338.07
198,103,38606.82
198,104,31634.52
198,105,38606.03
198,106,36203.77
198,107,29516.94
198,108,13345.55
198,109,14644.77
198,110,1515.58
198,111,4983.38
198,112,9071.0
198,113,4763.91
198,114,10806.27
198,115,17200.22
198,116,6907.44
198,117,5361.44
198,118,10590.94
198,119,2311.53
198,120,15748.68
198,121,3178.41
198,122,3491.2
198,123,18095.85
198,124,12363.88
198,125,5076.92
198,126,13060.45
198,127,23170.2
198,128,31995.24
198,129,20352.46
198,130,26182.65
198,131,37823.68
198,132,22393.64
198,133,25283.2
198,134,31471.68
198,135,40247.79
198,136,26170.4
198,137,32949.94
198,138,31822.68
198,139,25285.54
198,140,35584.66
198,141,24675.11
198,142,25458.37
198,143,24852.4
198,144,24451.88
198,145,25425.4
198,146,25450.1
198,147,23881.1
198,148,24751.72
198,149,14040.86
198,150,35770.93
198,151,29958.6
198,152,30510.32
198,153,22601.04
198,154,29958.6
198,155,20434.97
198,156,5566.13
198,157,34407.87
198,158,17194.3
198,159,1185.57
198,160,36652.11
198,161,2578.15
198,162,16414.53
198,163,19351.17
198,164,21040.93
198,165,34869.24
198,166,28074.36
198,167,9085.34
198,168,30290.97
198,169,27817.5
198,170,24515.84
198,171,18717.2
198,172,27896.7
198,173,7827.41
198,174,15441.92
198,175,19276.24
198,176,3883.19
198,177,15229.44
198,178,27397.42
198,179,6847.67
198,180,23.59
198,181,34407.87
198,182,31548.04
198,183,6852.83
198,184,34294.24
198,185,8038.58
198,186,17749.06
198,187,15452.53
198,188,9056.16
198,189,32167.9
198,190,717.25
198,191,1014.91
198,192,3883.19
198,193,8029.97
198,194,30920.12
198,195,20583.59
198,196,34198.25
198,197,21683.96
198,198,0.0
198,199,39.19
198,200,25524.06
198,201,32653.18
198,202,35476.25
198,203,12613.9
198,204,25157.78
198,205,12613.9
198,206,19920.65
198,207,24516.52
198,208,21508.72
198,209,1205.6
198,210,35135.66
198,211,3129.75
198,212,11303.73
198,213,23.59
198,214,14149.98
198,215,16943.32
198,216,13715.09
198,217,15429.45
198,218,19577.9
198,219,14925.49
198,220,14254.28
198,221,13986.94
198,222,15016.1
198,223,22121.69
198,224,14543.51
198,225,22992.49
198,226,26114.88
198,227,14543.51
199,0,19894.84
199,1,21804.78
199,2,26580.39
199,3,28759.49
199,4,25959.04
199,5,34540.88
199,6,33346.98
199,7,20914.63
199,8,24545.26
199,9,31757.89
199,10,29904.07
199,11,23118.42
199,12,26818.61
199,13,39663.53
199,14,29834.7
199,15,24071.52
199,16,35235.17
199,17,34794.81
199,18,31755.22
199,19,37084.42
199,20,32216.01
199,21,33662.86
199,22,32289.06
199,23,33400.51
199,24,31975.59
199,25,31933.69
199,26,32643.17
199,27,36815.67
199,28,33618.33
199,29,32192.04
199,30,31923.66
199,31,31686.82
199,32,31966.3
199,33,31507.53
199,34,31532.17
199,35,32434.38
199,36,32712.02
199,37,31367.45
199,38,37589.81
199,39,31367.45
199,40,36805.49
199,41,31933.69
199,42,36881.06
199,43,37084.42
199,44,35492.53
199,45,35235.17
199,46,31966.3
199,47,31961.09
199,48,32032.11
199,49,35349.01
199,50,33419.85
199,51,15652.94
199,52,16865.22
199,53,13675.03
199,54,27271.96
199,55,11398.42
199,56,13961.75
199,57,25885.73
199,58,22612.7
199,59,16851.61
199,60,16865.22
199,61,18039.05
199,62,13549.35
199,63,30847.58
199,64,17206.49
199,65,22454.85
199,66,27394.04
199,67,30119.57
199,68,21351.8
199,69,29690.42
199,70,13961.75
199,71,11626.54
199,72,16245.36
199,73,11285.6
199,74,33022.03
199,75,35379.35
199,76,35768.18
199,77,26418.6
199,78,36184.87
199,79,36832.62
199,80,34983.17
199,81,28306.26
199,82,36689.58
199,83,30070.59
199,84,24624.63
199,85,26142.45
199,86,20359.25
199,87,28621.22
199,88,36832.99
199,89,20788.82
199,90,31309.66
199,91,34972.36
199,92,22498.69
199,93,35445.64
199,94,21406.58
199,95,27370.65
199,96,25757.8
199,97,35379.35
199,98,37853.2
199,99,28306.26
199,100,29204.8
199,101,34983.17
199,102,31317.11
199,103,38587.22
199,104,31613.71
199,105,38586.4
199,106,36184.87
199,107,29495.11
199,108,13351.96
199,109,14650.75
199,110,1550.26
199,111,4983.9
199,112,9079.66
199,113,4765.4
199,114,10814.29
199,115,17201.5
199,116,6918.04
199,117,5376.31
199,118,10599.07
199,119,2333.03
199,120,15752.3
199,121,3194.47
199,122,3507.77
199,123,18097.64
199,124,12370.89
199,125,5093.03
199,126,13066.94
199,127,23172.26
199,128,31996.19
199,129,20354.38
199,130,26184.64
199,131,37823.46
199,132,22395.64
199,133,25285.48
199,134,31472.62
199,135,40246.48
199,136,26172.36
199,137,32951.08
199,138,31823.63
199,139,25287.85
199,140,35585.42
199,141,24665.08
199,142,25438.7
199,143,24839.75
199,144,24454.89
199,145,25405.33
199,146,25430.33
199,147,23880.55
199,148,24735.75
199,149,14004.63
199,150,35743.57
199,151,29929.45
199,152,30481.18
199,153,22569.2
199,154,29929.45
199,155,20401.38
199,156,5534.95
199,157,34380.01
199,158,17159.08
199,159,1154.44
199,160,36625.01
199,161,2608.99
199,162,16379.14
199,163,19316.75
199,164,21008.23
199,165,34841.38
199,166,28044.08
199,167,9053.8
199,168,30261.87
199,169,27787.03
199,170,24484.15
199,171,18682.23
199,172,27866.27
199,173,7798.22
199,174,15406.08
199,175,19241.73
199,176,3851.58
199,177,15193.51
199,178,27366.6
199,179,6818.43
199,180,32.65
199,181,34380.01
199,182,31519.25
199,183,6823.5
199,184,34266.33
199,185,8009.14
199,186,17713.86
199,187,15416.67
199,188,9024.66
199,189,32139.49
199,190,686.25
199,191,1045.89
199,192,3851.58
199,193,8000.46
199,194,30891.0
199,195,20550.24
199,196,34170.32
199,197,21651.95
199,198,39.19
199,199,0.0
199,200,25492.34
199,201,32624.9
199,202,35448.72
199,203,12578.38
199,204,25126.07
199,205,12578.38
199,206,19886.65
199,207,24484.82
199,208,21476.62
199,209,1174.02
199,210,35107.95
199,211,3160.73
199,212,11269.45
199,213,32.65
199,214,14138.44
199,215,16919.01
199,216,13715.330000000002
199,217,15410.64
199,218,19548.31
199,219,14908.83
199,220,14241.8
199,221,13978.07
199,222,14998.95
199,223,22089.65
199,224,14528.87
199,225,22959.8
199,226,26080.36
199,227,14528.87
200,0,23440.09
200,1,21619.56
200,2,20598.03
200,3,19424.87
200,4,21081.55
200,5,18142.78
200,6,17944.93
200,7,21866.74
200,8,21653.37
200,9,18383.7
200,10,18820.22
200,11,21852.87
200,12,20426.82
200,13,20640.1
200,14,18840.94
200,15,21676.35
200,16,27354.35
200,17,26438.95
200,18,15583.97
200,19,29382.79
200,20,20370.39
200,21,24452.31
200,22,14669.83
200,23,23562.98
200,24,15131.87
200,25,15201.95
200,26,14274.35
200,27,29099.54
200,28,24265.79
200,29,20361.01
200,30,19522.97
200,31,18617.34
200,32,19585.68
200,33,16145.95
200,34,17956.65
200,35,21254.83
200,36,22172.89
200,37,16836.79
200,38,29920.23
200,39,16836.79
200,40,29105.13
200,41,15201.95
200,42,14409.96
200,43,29382.79
200,44,27638.13
200,45,27354.35
200,46,19585.68
200,47,15105.64
200,48,15008.59
200,49,13835.3
200,50,23567.64
200,51,11102.38
200,52,10767.85
200,53,11951.76
200,54,12281.93
200,55,14097.21
200,56,11757.66
200,57,11212.01
200,58,10960.9
200,59,10771.69
200,60,10767.85
200,61,10505.080000000002
200,62,12056.2
200,63,15236.6
200,64,10656.74
200,65,11018.03
200,66,12419.56
200,67,14630.09
200,68,11191.81
200,69,14258.65
200,70,11757.66
200,71,13867.9
200,72,10959.77
200,73,14244.34
200,74,13757.42
200,75,16140.47
200,76,16511.63
